Age,Annual Income,Loan Amount,Credit Score,Employment Length,Debt-to-Income Ratio,Number of Previous Defaults,Loan Term,Home Ownership,Loan Purpose,Loan Status
61,39476.0,43981,428,34.0,0.5116745802019428,1,48,Own,Home Improvement,1
49,92769.0,2891,452,25.0,0.3580615786584759,0,24,Rent,Education,0
29,99864.0,6258,322,32.0,0.27922472356678185,0,60,Own,Auto,0
46,,34148,814,5.0,0.191206945075983,0,60,Rent,Home Improvement,0
60,103596.0,25288,606,27.0,0.523992729964123,0,12,Rent,Personal,1
63,70693.0,17850,498,33.0,0.34172992151494086,0,24,Own,Personal,0
43,107778.0,2338,426,19.0,0.26330144013098855,0,24,Mortgage,Personal,0
39,38877.0,27703,316,9.0,0.5742000876727122,2,24,Mortgage,Home Improvement,1
18,118602.0,45420,773,39.0,0.5312991852032768,0,12,Own,Home Improvement,0
21,72763.0,20026,568,4.0,0.270963152289032,1,24,Rent,Home Improvement,1
24,134124.0,43472,380,9.0,0.46891618025296156,0,60,Rent,Home Improvement,0
57,125058.0,9921,696,29.0,0.5501082511903033,0,36,Rent,Business,0
30,60295.0,8223,409,15.0,0.5854456295290593,1,12,Rent,Business,1
30,32022.0,19328,611,20.0,0.1281124579120966,1,36,Own,Personal,1
68,41053.0,18447,339,4.0,0.48544784163979093,1,48,Mortgage,Personal,1
65,62542.0,41631,404,11.0,0.13514221032027565,1,24,Mortgage,Auto,1
18,107916.0,46869,449,0.0,0.32252105375511997,0,24,Own,Education,0
30,112902.0,47970,622,4.0,0.27845745073575756,0,48,Mortgage,Business,1
66,142538.0,4941,495,12.0,0.20783040670182637,0,12,Rent,Home Improvement,1
32,120726.0,41995,327,21.0,0.13358771563292807,0,24,Mortgage,Education,1
28,82465.0,46272,836,0.0,0.2614393823275697,1,36,Own,Education,1
35,67210.0,45560,424,34.0,0.4209919439904025,0,12,Mortgage,Education,1
33,65779.0,41181,476,30.0,0.10104075617496014,2,12,Mortgage,Personal,1
52,64758.0,36302,388,21.0,0.5910377549837293,0,48,Mortgage,Business,1
51,21953.0,5963,521,25.0,0.2859064364653323,0,36,Mortgage,Personal,1
59,91096.0,16389,847,30.0,0.29398316669191216,1,36,Mortgage,Education,0
52,127386.0,44451,848,31.0,0.387078333215776,2,24,Mortgage,Home Improvement,1
41,127237.0,14648,467,0.0,0.35902294220569586,0,24,Mortgage,Personal,1
67,96812.0,39253,396,6.0,0.5483004790274891,0,60,Own,Personal,1
37,60909.0,49091,465,3.0,0.10292080006075513,0,24,Rent,Education,1
47,140405.0,45467,811,24.0,0.3477300665861801,2,36,Rent,Personal,1
36,115694.0,48678,379,22.0,0.46791434852528924,0,36,Own,Business,0
66,145593.0,32500,417,21.0,0.5672002161742632,0,12,Mortgage,Home Improvement,0
54,141154.0,20563,744,20.0,0.1753092800566187,0,36,Own,Personal,0
53,31637.0,9612,340,12.0,0.38188721143340654,1,60,Rent,Business,0
65,108003.0,24736,514,28.0,0.26039289867169235,1,36,Own,Education,1
49,141448.0,34748,836,16.0,0.4353170474174298,0,36,Own,Auto,0
47,38700.0,16018,699,37.0,0.10722105211757274,0,60,Rent,Business,0
45,140956.0,39099,727,15.0,0.3384306458956372,1,48,Own,Home Improvement,1
59,133844.0,4122,694,36.0,0.3375554792416794,0,24,Mortgage,Business,0
57,38980.0,25224,682,18.0,0.5860684788857188,0,12,Mortgage,Personal,0
52,24332.0,21037,784,2.0,0.23389798658237967,0,60,Own,Auto,0
28,129503.0,8053,750,10.0,0.25149546533217737,0,60,Rent,Personal,0
42,72606.0,10876,491,3.0,0.2814319149483525,0,48,Rent,Home Improvement,0
20,96926.0,21924,608,3.0,0.5750338115599324,0,36,Rent,Business,1
49,70018.0,12452,304,29.0,0.5655039048245616,0,48,Mortgage,Business,1
25,44583.0,5708,560,6.0,0.38614384697212867,0,36,Rent,Personal,1
43,24453.0,22181,837,13.0,0.2935277063010433,1,36,Rent,Business,0
48,41796.0,12877,427,21.0,0.45049644699457436,0,60,Rent,Education,0
66,54497.0,10609,318,19.0,0.510464595910067,0,36,Own,Personal,1
52,29827.0,11938,594,2.0,0.2036232811210291,0,60,Mortgage,Business,1
27,51070.0,47922,788,7.0,0.2528934069948051,0,12,Mortgage,Personal,0
31,71086.0,49005,571,22.0,0.3579920431046816,0,48,Rent,Auto,1
30,88464.0,29179,650,8.0,0.29271945859062287,0,60,Mortgage,Education,0
28,59651.0,12170,367,2.0,0.5897126979159695,0,24,Own,Home Improvement,1
69,126098.0,5114,806,34.0,0.2745204978452592,0,48,Mortgage,Home Improvement,0
68,45143.0,47178,320,0.0,0.39217620131244313,0,24,Own,Personal,1
59,127248.0,45721,758,14.0,0.10843359086742935,0,12,Rent,Home Improvement,0
18,32875.0,5355,836,7.0,0.2861784989507632,0,48,Mortgage,Business,0
25,102874.0,28007,322,22.0,0.441749577233189,0,60,Rent,Personal,1
33,85995.0,3236,650,4.0,0.2711409215159972,0,12,Mortgage,Business,0
59,79874.0,42432,692,3.0,0.54646920881028,0,60,Mortgage,Auto,1
57,108414.0,1187,826,13.0,0.3629342641141339,0,36,Rent,Personal,0
64,72203.0,31775,640,8.0,0.11608346233041908,0,12,Own,Education,1
62,44680.0,17862,698,1.0,0.2738139007194972,0,36,Mortgage,Home Improvement,1
47,139910.0,3580,621,36.0,0.4505414745706967,0,60,Rent,Home Improvement,0
52,48517.0,29859,523,2.0,0.47960670760535906,0,12,Rent,Business,1
48,123655.0,25401,796,3.0,0.31388744790209655,0,60,Mortgage,Business,0
45,52996.0,26354,833,24.0,0.5089904249645077,0,48,Mortgage,Personal,0
57,85217.0,26982,668,9.0,0.5602586339236048,1,48,Mortgage,Education,0
30,122195.0,10866,356,13.0,0.31923354028240936,0,48,Mortgage,Business,1
54,20092.0,11934,599,21.0,0.5812847936888161,0,36,Mortgage,Home Improvement,1
35,64031.0,48881,791,1.0,0.5869521927778055,0,24,Own,Education,1
50,30030.0,11752,649,3.0,0.10587612979899227,0,36,Rent,Personal,0
50,43426.0,45592,755,17.0,0.46023415855483507,0,36,Own,Auto,1
53,75931.0,19440,339,20.0,0.16363274595575564,0,60,Own,Personal,0
26,87487.0,22954,815,5.0,0.5788933180550507,0,24,Rent,Auto,1
55,136256.0,38240,698,10.0,0.3561115287237695,0,60,Own,Education,0
52,80916.0,32649,412,32.0,0.2902161862443676,0,12,Rent,Education,0
56,80650.0,3302,627,19.0,0.5713726267503164,0,24,Mortgage,Business,0
26,115650.0,15530,394,6.0,0.11066103674035635,0,60,Mortgage,Auto,0
30,65024.0,43944,376,37.0,0.475583255397812,0,60,Rent,Business,1
30,121402.0,4386,620,24.0,0.40846480253477335,0,12,Rent,Education,0
20,69327.0,21989,390,0.0,0.4737212626602796,1,24,Rent,Business,1
27,109608.0,38974,351,21.0,0.22900963136238325,0,48,Rent,Home Improvement,1
36,105765.0,3884,342,4.0,0.179713103444151,0,36,Own,Auto,1
43,54985.0,43255,409,22.0,0.13325419773329092,0,36,Own,Education,0
63,94268.0,6805,781,36.0,0.18089429251181513,0,60,Own,Auto,0
25,82518.0,7603,468,34.0,0.18312971415069826,0,12,Rent,Education,1
53,107872.0,35936,425,36.0,0.21938823304632096,1,60,Own,Personal,0
66,39283.0,20591,348,31.0,0.36108640224216904,0,12,Mortgage,Auto,1
65,142975.0,2918,541,38.0,0.35941633792412964,0,12,Rent,Home Improvement,1
48,119064.0,4642,828,30.0,0.14405927226390206,1,24,Own,Home Improvement,0
32,,4140,838,32.0,0.424172238004619,0,36,Mortgage,Home Improvement,1
67,121467.0,38231,375,21.0,0.3802057550078055,0,36,Mortgage,Personal,1
42,136710.0,3078,526,37.0,0.528886797984557,1,60,Rent,Home Improvement,1
44,92435.0,32322,305,24.0,0.4420601353529394,0,24,Rent,Business,1
21,135503.0,12697,362,4.0,0.1966536393919718,0,36,Mortgage,Education,1
46,56018.0,29115,795,31.0,0.30529144081434745,0,48,Mortgage,Business,0
52,118329.0,21931,405,19.0,0.23463824175537581,0,24,Mortgage,Personal,0
18,23809.0,35079,332,30.0,0.5544256889411608,0,24,Own,Personal,1
46,69565.0,44622,508,21.0,0.1820052639887431,1,36,Mortgage,Business,0
42,110687.0,10919,455,39.0,0.1742830599179563,0,24,Own,Business,0
49,42482.0,26663,505,30.0,0.18105467771510073,0,60,Mortgage,Education,1
32,108478.0,7934,337,28.0,0.1563962832133902,0,24,Rent,Personal,0
35,21733.0,46375,663,26.0,0.31854293297971303,0,48,Rent,Home Improvement,0
68,86653.0,33661,432,8.0,0.17622144220395178,0,24,Rent,Personal,0
40,149453.0,9099,799,4.0,0.5742303221514664,0,36,Mortgage,Education,1
69,80019.0,21420,721,4.0,0.24355198334405528,0,24,Mortgage,Personal,0
44,69364.0,5655,347,3.0,0.31312355547824644,0,36,Rent,Auto,0
20,113977.0,29233,745,28.0,0.5222366337569238,0,36,Rent,Education,1
30,131930.0,46093,640,18.0,0.38988250445025463,1,60,Rent,Education,0
41,80809.0,8763,335,22.0,0.4473360542395266,0,12,Mortgage,Business,1
58,70138.0,10443,637,30.0,0.5911492181602097,1,12,Mortgage,Education,1
48,39186.0,34639,556,15.0,0.3481381712352356,1,48,Rent,Personal,1
25,48234.0,31568,325,6.0,0.5987738808086801,2,12,Mortgage,Education,1
26,102373.0,9990,674,15.0,0.23793993985850523,0,36,Rent,Personal,1
59,100839.0,20495,421,1.0,0.40271252294002846,0,48,Mortgage,Home Improvement,1
44,36811.0,27595,732,6.0,0.32395016078597716,1,36,Rent,Business,0
53,50368.0,37074,745,37.0,0.11532529535361621,0,60,Rent,Business,0
31,89621.0,3215,703,8.0,0.30592489616616136,0,12,Rent,Education,0
33,43982.0,2049,369,36.0,0.5502553218187384,0,24,Own,Business,0
19,85191.0,29147,736,20.0,0.3833711742263368,0,24,Mortgage,Personal,0
27,29525.0,44077,504,20.0,0.42337129304227383,0,24,Mortgage,Business,0
67,147749.0,31286,680,16.0,0.44027482518505356,0,48,Mortgage,Auto,0
25,121337.0,6659,772,38.0,0.13559221212758685,0,12,Mortgage,Education,0
53,114873.0,1455,775,17.0,0.40025536121207406,0,48,Rent,Education,0
57,91067.0,3764,490,33.0,0.4766701103738845,0,48,Mortgage,Business,0
47,41916.0,4553,358,23.0,0.4499861849367627,0,48,Own,Auto,1
31,114825.0,6915,323,6.0,0.5593217798928517,0,12,Rent,Home Improvement,1
38,78248.0,33907,776,23.0,0.4958803761501921,0,60,Mortgage,Auto,0
57,56003.0,2387,634,10.0,0.3180899847090122,0,12,Rent,Business,0
69,135423.0,25137,327,14.0,0.2544094567944226,0,60,Mortgage,Personal,1
46,33886.0,21745,505,15.0,0.13322291944631406,0,36,Own,Education,0
29,58457.0,20404,320,20.0,0.12093734948660737,0,60,Rent,Business,1
29,74294.0,3948,677,25.0,0.12246002762106781,0,36,Mortgage,Auto,0
65,88879.0,5014,532,15.0,0.16397908205415143,0,60,Rent,Business,1
46,42329.0,26850,714,21.0,0.5751935720895563,0,36,Own,Personal,1
44,100026.0,28601,777,30.0,0.5546321162116608,0,24,Mortgage,Business,0
61,133631.0,19962,302,34.0,0.5434465465597781,3,36,Own,Auto,1
36,54064.0,35293,334,12.0,0.5052942636108462,0,12,Rent,Personal,1
35,37007.0,10997,441,32.0,0.4583359341414688,0,36,Mortgage,Home Improvement,1
34,137180.0,3389,520,25.0,0.19741776129613872,0,60,Mortgage,Education,0
47,39139.0,47905,825,12.0,0.48462509007801435,0,60,Own,Education,1
31,41383.0,45501,722,20.0,0.40351611913154806,0,60,Own,Auto,0
56,36505.0,5254,477,15.0,0.5997252614959818,1,12,Rent,Auto,1
43,23911.0,9340,315,2.0,0.13834960830755985,1,60,Rent,Education,1
25,32730.0,22380,600,1.0,0.1697773022817822,0,36,Mortgage,Auto,0
69,142655.0,3414,419,17.0,0.3720279009323503,0,12,Own,Personal,0
38,100399.0,14584,684,37.0,0.10506127927005701,1,60,Rent,Business,1
59,145476.0,3469,480,14.0,0.12058864948150791,0,48,Rent,Business,0
32,65017.0,33209,753,17.0,0.5189483373493567,0,48,Own,Auto,0
34,96276.0,2545,439,4.0,0.4908786950875622,0,24,Mortgage,Personal,0
37,133881.0,28563,530,5.0,0.2519759533308541,0,24,Mortgage,Personal,1
60,69554.0,8199,420,22.0,0.5559878718408793,0,48,Mortgage,Home Improvement,1
39,108816.0,35262,823,20.0,0.5902635841486464,0,24,Own,Personal,1
69,108121.0,45025,592,30.0,0.4329113820277962,0,60,Rent,Business,0
20,43036.0,5847,534,20.0,0.5077468616204709,0,60,Mortgage,Business,0
65,72348.0,23533,757,9.0,0.4712557665697432,0,60,Mortgage,Education,1
50,63752.0,36304,487,31.0,0.23936609622642355,0,36,Mortgage,Education,1
68,20620.0,21447,753,35.0,0.2768090146012476,0,36,Mortgage,Personal,0
21,67897.0,33071,496,4.0,0.4481091987625151,0,36,Own,Auto,0
23,22545.0,15447,563,29.0,0.48314918900613013,0,24,Rent,Personal,1
50,75368.0,24501,803,31.0,0.5289279929073373,0,48,Own,Auto,0
30,123739.0,46123,837,23.0,0.22186833101390493,1,36,Mortgage,Personal,0
56,34546.0,15102,471,5.0,0.27452030622633694,0,60,Mortgage,Home Improvement,0
69,120874.0,23132,564,11.0,0.2389636560214571,0,12,Rent,Personal,1
50,49654.0,12849,484,27.0,0.20987931203037122,1,48,Mortgage,Education,0
67,94652.0,5971,803,23.0,0.5541162480839178,0,36,Own,Education,1
55,68519.0,6521,779,16.0,0.19891349480233675,0,48,Mortgage,Home Improvement,0
42,65911.0,44013,457,9.0,0.4114000692386549,0,12,Own,Business,1
43,86972.0,12007,594,3.0,0.25273372626400026,0,24,Mortgage,Personal,0
30,117335.0,22584,475,24.0,0.37842937786863096,0,12,Mortgage,Business,0
43,48647.0,9221,721,21.0,0.23595202220074693,1,48,Rent,Education,0
61,49146.0,35546,423,31.0,0.5562374928596744,0,60,Mortgage,Home Improvement,1
50,80533.0,17003,550,25.0,0.4032132454024704,0,36,Mortgage,Home Improvement,0
54,45209.0,47316,727,22.0,0.17761071389959168,0,12,Rent,Personal,0
57,27769.0,26334,473,22.0,0.1369417502097963,0,48,Own,Education,1
23,113837.0,11865,337,4.0,0.4638605481633551,0,48,Rent,Education,1
34,108783.0,49287,633,14.0,0.2402337354681132,0,36,Mortgage,Personal,1
48,58226.0,27155,836,27.0,0.2106093280387281,0,24,Rent,Personal,0
67,27872.0,8839,592,11.0,0.1270577339018247,0,60,Own,Auto,0
27,69985.0,32803,784,10.0,0.32175069127502076,0,36,Own,Auto,0
27,141099.0,49109,839,1.0,0.5708213688686973,0,60,Rent,Personal,0
56,103446.0,1840,617,11.0,0.25939920402203465,0,48,Rent,Business,0
69,108377.0,20640,846,8.0,0.33598860146882703,0,60,Mortgage,Personal,0
47,136694.0,24167,760,32.0,0.3147727243593015,0,48,Own,Auto,0
51,76754.0,49533,377,9.0,0.2428278171945573,0,60,Rent,Home Improvement,1
30,115350.0,23607,527,34.0,0.5807584033134097,2,48,Mortgage,Education,1
50,45354.0,49637,819,12.0,0.5943767085976304,1,60,Rent,Business,0
26,101501.0,43456,546,7.0,0.5027688190407572,1,48,Mortgage,Auto,1
35,129830.0,2746,795,4.0,0.3374511459154813,0,60,Mortgage,Business,0
21,107890.0,9666,835,36.0,0.5154175727340481,1,60,Own,Auto,0
61,70356.0,40217,431,27.0,0.3395459605246145,1,48,Rent,Education,1
58,25905.0,26028,486,15.0,0.408508603466855,0,36,Own,Home Improvement,0
52,50638.0,17919,632,36.0,0.3642792312168408,1,48,Own,Auto,0
62,111705.0,18096,546,32.0,0.4401210422584654,0,12,Mortgage,Auto,0
55,102512.0,1497,386,17.0,0.11262728084557797,0,48,Mortgage,Auto,0
31,84538.0,21026,714,34.0,0.33434025935641243,0,24,Rent,Home Improvement,0
64,111838.0,8084,691,21.0,0.46344102815929866,0,12,Rent,Business,1
23,108998.0,18672,587,35.0,0.11211116920906852,0,36,Own,Home Improvement,0
63,59300.0,42470,837,20.0,0.3630218124454777,0,12,Mortgage,Personal,0
63,62089.0,32990,603,22.0,0.4166739250945811,0,24,Mortgage,Home Improvement,1
27,113761.0,10164,337,26.0,0.4201426837872817,0,24,Mortgage,Business,0
41,36360.0,15214,840,4.0,0.48598803961710535,1,48,Own,Education,0
61,126439.0,33524,679,37.0,0.5986706677641488,0,12,Rent,Education,1
53,80357.0,23363,445,36.0,0.41170732624113726,0,48,Mortgage,Home Improvement,1
56,98743.0,40432,439,35.0,0.17834666692625725,0,48,Mortgage,Personal,0
41,39854.0,22983,844,28.0,0.2554350586087365,0,48,Rent,Auto,0
23,135134.0,19003,542,21.0,0.2026274992248779,0,60,Rent,Personal,1
47,102581.0,14163,311,25.0,0.304021499409036,0,48,Mortgage,Education,1
56,133513.0,36539,373,31.0,0.47842441597714536,0,12,Mortgage,Personal,1
52,46742.0,14682,750,36.0,0.46214725359566444,1,24,Mortgage,Auto,0
40,90958.0,21042,426,26.0,0.17192940348164967,0,24,Own,Education,0
18,137658.0,38676,362,39.0,0.31157515773245514,0,36,Own,Education,0
30,46525.0,39394,798,36.0,0.43495935773531613,0,36,Mortgage,Business,0
65,122676.0,27670,515,37.0,0.1819119931353412,0,12,Mortgage,Auto,0
29,71574.0,9524,465,8.0,0.4332483704521508,0,12,Mortgage,Home Improvement,0
45,102753.0,49225,359,37.0,0.18476422570468645,1,48,Own,Personal,0
21,142146.0,18767,578,14.0,0.19302501640434974,0,60,Rent,Auto,1
67,20357.0,22788,592,34.0,0.3418966165272568,0,24,Rent,Home Improvement,0
46,135302.0,17250,735,21.0,0.4198440631897141,2,48,Own,Education,1
39,76657.0,8647,341,9.0,0.20984144181263634,1,36,Mortgage,Personal,1
43,98444.0,12850,574,19.0,0.4743280970175775,0,24,Own,Auto,0
20,72197.0,26435,337,5.0,0.4331241352016457,0,24,Rent,Business,1
39,79351.0,48561,429,27.0,0.39519268662531204,0,60,Mortgage,Auto,1
21,76980.0,5841,553,31.0,0.268447282589529,0,36,Mortgage,Personal,0
65,120614.0,3343,614,35.0,0.4782196853167868,0,48,Rent,Personal,1
60,119326.0,26025,803,21.0,0.18123531830711995,0,60,Mortgage,Business,0
42,38016.0,13745,841,0.0,0.38260498414259625,0,60,Own,Auto,0
36,69985.0,29783,511,30.0,0.400072019216257,0,60,Rent,Personal,1
67,47224.0,19074,713,19.0,0.5197335482920837,0,36,Own,Personal,0
47,108379.0,35712,799,24.0,0.38493104977750203,0,48,Mortgage,Education,0
33,81246.0,18139,575,4.0,0.2545275787363088,0,36,Rent,Home Improvement,1
56,68087.0,28281,551,37.0,0.2006006734222033,0,12,Own,Business,1
55,73595.0,30908,618,37.0,0.20336765282078692,0,12,Mortgage,Personal,0
48,113890.0,6873,630,4.0,0.15083844821549594,0,24,Mortgage,Business,1
36,30321.0,30152,815,17.0,0.10299894655848132,0,24,Rent,Auto,1
19,64549.0,44548,709,27.0,0.1554457616220856,1,24,Own,Business,0
44,118086.0,46202,564,18.0,0.5063866439250442,0,36,Rent,Education,1
31,48352.0,45056,455,17.0,0.4017503978375251,0,48,Mortgage,Personal,1
33,58915.0,11017,816,33.0,0.5990650579619127,0,24,Rent,Education,0
46,136960.0,36380,556,6.0,0.3072774429306133,0,12,Mortgage,Education,0
40,51101.0,15228,471,28.0,0.12681677051222404,0,48,Mortgage,Auto,1
32,103943.0,4950,596,32.0,0.14300194886736448,2,24,Rent,Business,1
40,45428.0,9497,806,13.0,0.16313794388756273,0,60,Own,Business,0
53,37279.0,48558,443,32.0,0.4951601227398773,0,36,Rent,Education,1
27,146887.0,49538,351,6.0,0.5518562158151958,0,60,Rent,Personal,1
24,148188.0,32314,650,35.0,0.11289347164279204,0,48,Mortgage,Business,0
59,125126.0,4682,766,3.0,0.537630803828999,3,48,Rent,Education,1
68,35853.0,35822,339,9.0,0.5713035699076631,0,48,Own,Business,1
69,69884.0,47436,718,29.0,0.4954826994343495,1,48,Rent,Auto,1
26,31674.0,49415,347,38.0,0.10268352898925373,0,36,Mortgage,Personal,1
64,38953.0,36583,782,22.0,0.2379494084609239,0,36,Mortgage,Education,0
30,73050.0,3613,503,26.0,0.26779310509409193,0,24,Mortgage,Home Improvement,1
44,111601.0,14690,728,23.0,0.4953674186453574,0,48,Rent,Personal,1
65,107140.0,21442,475,0.0,0.36618956875875275,0,12,Rent,Home Improvement,1
41,54282.0,46506,579,,0.17517506295961513,0,24,Mortgage,Home Improvement,1
68,27537.0,36553,486,11.0,0.15638751423504602,0,48,Mortgage,Personal,0
47,65791.0,24317,337,13.0,0.4960106965897123,0,24,Own,Auto,0
59,40520.0,2510,698,37.0,0.524887743181112,0,24,Rent,Business,1
38,125687.0,29129,351,35.0,0.5111948157875427,0,12,Mortgage,Business,1
42,66778.0,24163,329,32.0,0.11096527121769814,1,12,Mortgage,Personal,1
30,32637.0,47534,764,26.0,0.2830767313586383,0,60,Mortgage,Business,1
26,79165.0,41954,539,21.0,0.2845814712980388,0,48,Rent,Education,0
52,32384.0,34094,372,33.0,0.2359964881301196,1,60,Mortgage,Personal,1
43,28290.0,49028,543,5.0,0.36477906367534263,0,24,Rent,Home Improvement,1
66,68850.0,21762,591,16.0,0.3720268411239879,0,48,Rent,Home Improvement,1
43,41746.0,22857,687,26.0,0.3674140391200573,1,48,Mortgage,Education,1
42,122148.0,1639,456,32.0,0.3042818023498659,1,12,Own,Education,1
61,112345.0,43527,600,26.0,0.29717508645546586,1,12,Rent,Home Improvement,0
39,131291.0,36205,607,8.0,0.10343148029382662,2,60,Mortgage,Personal,0
63,73763.0,18409,601,14.0,0.404681855762127,0,48,Rent,Home Improvement,1
56,127384.0,44171,826,0.0,0.5934152171530873,0,24,Rent,Business,1
58,82438.0,17077,364,12.0,0.24420346597456763,2,60,Own,Personal,1
24,143204.0,38853,826,29.0,0.3392785333569617,0,60,Rent,Personal,0
53,34932.0,37911,530,2.0,0.10419324092021867,0,48,Own,Business,0
20,55415.0,31343,673,38.0,0.1479248168843745,0,60,Rent,Personal,0
29,52037.0,34275,427,11.0,0.25061918132338024,1,36,Rent,Business,1
45,59314.0,20664,641,18.0,0.5443885127514737,0,36,Own,Personal,1
37,59140.0,46202,597,12.0,0.22791964157586683,0,48,Rent,Education,0
40,29486.0,33158,645,6.0,0.46179229746023664,0,48,Mortgage,Personal,1
69,,20442,582,33.0,0.5569936238847983,0,60,Rent,Education,0
22,28602.0,8232,766,29.0,0.3971004552838273,0,12,Mortgage,Home Improvement,0
26,79888.0,37752,833,7.0,0.4565673766861036,0,48,Mortgage,Auto,0
42,66889.0,46422,555,12.0,0.32110014058861913,1,24,Own,Business,1
65,20825.0,2191,386,37.0,0.4565900325779253,0,24,Rent,Education,1
64,53975.0,25992,513,15.0,0.5239717308856818,1,60,Rent,Education,1
29,127145.0,13769,419,32.0,0.23989379307735367,0,36,Own,Business,0
28,81752.0,22762,456,13.0,0.14493523534466998,0,24,Mortgage,Education,1
31,72986.0,37765,439,27.0,0.589731487821191,0,12,Rent,Education,1
45,74501.0,33199,324,19.0,0.5437645280053606,0,60,Rent,Personal,1
25,115866.0,12616,400,0.0,0.5814789680908635,0,60,Rent,Home Improvement,1
25,43103.0,29857,671,3.0,0.25919691929272615,0,12,Rent,Business,0
44,96773.0,38148,327,30.0,0.44741855731515656,1,60,Rent,Auto,1
57,73461.0,21783,454,7.0,0.5783510782004347,0,24,Own,Education,1
35,68860.0,41470,710,15.0,0.3548916828707921,1,36,Own,Personal,0
63,79097.0,24095,762,37.0,0.44525369957307237,0,12,Mortgage,Home Improvement,0
36,56612.0,34363,438,26.0,0.1623989959930783,0,36,Mortgage,Home Improvement,0
56,,46813,716,14.0,0.13700999512794707,0,48,Mortgage,Home Improvement,0
18,132067.0,30698,755,4.0,0.1595801325974371,0,48,Mortgage,Personal,0
28,136048.0,35846,506,6.0,0.15200424452945985,0,48,Rent,Business,1
34,119542.0,4466,698,29.0,0.1962988416307296,0,48,Mortgage,Personal,0
20,105609.0,15583,506,12.0,0.5621070970932442,0,60,Mortgage,Education,0
34,138994.0,26973,453,23.0,0.3899095330150779,1,36,Mortgage,Personal,1
56,92130.0,45693,444,10.0,0.5554974550633904,1,36,Rent,Education,1
